ID,idea_sku,ma_tam_listing,sample_sku,title,store,note_brief,personalization,trang_thai,listing_id,listing_link,media_link,collection_media,doan_dau_des,attribute,tag,thumbnails,note
1dfefa6d,21BC1A9E,LISTING-21BC1A9E-1,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Applique embroidered custom baby blanket, baby shower gifts, personalized blankets, new baby gifts",STORE_d56c3f86,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484391502,https://www.etsy.com/listing/4484391502,https://drive.google.com/drive/folders/1nlw6HuaPQibimSZUrAoUyppDFnCT6yS3,https://drive.google.com/drive/folders/16DSsHPnNZdQfNnguRIUWaUhopUKhe_XL,"Our custom baby blanket is a soft and cozy personalized baby essential, perfect for new baby gifts and thoughtful baby shower gifts. This baby name blanket makes a meaningful custom baby gift and monogram baby gift, ideal as newborn gifts and timeless baby keepsakes. A lovely gift for baby, suitable for both baby boy gifts and baby girl gifts, and a beautiful everyday baby blanket.",Primary color: Beige,"custom baby blanket,personalized baby , new baby gifts, baby shower gifts, custom baby gift, newborn gifts, monogram baby gift, baby keepsakes, gift for baby, baby name blanket, baby boy gifts, baby girl gifts, baby blanket",listing_plan_Images/1dfefa6d.thumbnails.085420.jpg,
94342d7a,21BC1A9E,LISTING-21BC1A9E-2,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Baby blanket gift, monogrammed newborn baby gift, snewborn gift, custom baby blanket, custom baby name",STORE_d56c3f86,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484393004,https://www.etsy.com/listing/4484393004,https://drive.google.com/drive/folders/1dKl2qyXwW4Bv0manjQNgITXCrWVgbpe2,https://drive.google.com/drive/folders/16DSsHPnNZdQfNnguRIUWaUhopUKhe_XL,"Our custom baby blanket is a soft and cozy personalized baby essential, perfect for new baby gifts and thoughtful baby shower gifts. This baby name blanket makes a meaningful custom baby gift and monogram baby gift, ideal as newborn gifts and timeless baby keepsakes. A lovely gift for baby, suitable for both baby boy gifts and baby girl gifts, and a beautiful everyday baby blanket.",Primary color: White,"custom baby blanket,personalized baby , new baby gifts, baby shower gifts, custom baby gift, newborn gifts, monogram baby gift, baby keepsakes, gift for baby, baby name blanket, baby boy gifts, baby girl gifts, baby blanket",listing_plan_Images/94342d7a.thumbnails.085434.jpg,
82328ca6,21BC1A9E,LISTING-21BC1A9E-3,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Baby shower gift, embroidered baby blanket with name, knit blanket with applique initials, born baby gifts",STORE_d56c3f86,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484389041,https://www.etsy.com/listing/4484389041,https://drive.google.com/drive/folders/1Q5L2WOKDmFi9Zo9tyx3A9I2RUhp6CLEX,https://drive.google.com/drive/folders/16DSsHPnNZdQfNnguRIUWaUhopUKhe_XL,"Our custom baby blanket is a soft and cozy personalized baby essential, perfect for new baby gifts and thoughtful baby shower gifts. This baby name blanket makes a meaningful custom baby gift and monogram baby gift, ideal as newborn gifts and timeless baby keepsakes. A lovely gift for baby, suitable for both baby boy gifts and baby girl gifts, and a beautiful everyday baby blanket.",Primary color: Green,"custom baby blanket,personalized baby , new baby gifts, baby shower gifts, custom baby gift, newborn gifts, monogram baby gift, baby keepsakes, gift for baby, baby name blanket, baby boy gifts, baby girl gifts, baby blanket",listing_plan_Images/82328ca6.thumbnails.085442.jpg,
7da9a727,21BC1A9E,LISTING-21BC1A9E-4,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Personalized baby gifts, custom baby name blanket, embroidered new born baby gifts",STORE_d56c3f86,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484447553,https://www.etsy.com/listing/4484447553,https://drive.google.com/drive/folders/1kJ9vQEwdBi6CHk6tnIi5-1YXIcLduTsI,https://drive.google.com/drive/folders/16DSsHPnNZdQfNnguRIUWaUhopUKhe_XL,"Our custom baby blanket is a soft and cozy personalized baby essential, perfect for new baby gifts and thoughtful baby shower gifts. This baby name blanket makes a meaningful custom baby gift and monogram baby gift, ideal as newborn gifts and timeless baby keepsakes. A lovely gift for baby, suitable for both baby boy gifts and baby girl gifts, and a beautiful everyday baby blanket.",Primary color: Green,"custom baby blanket,personalized baby , new baby gifts, baby shower gifts, custom baby gift, newborn gifts, monogram baby gift, baby keepsakes, gift for baby, baby name blanket, baby boy gifts, baby girl gifts, baby blanket",listing_plan_Images/7da9a727.thumbnails.085456.jpg,
e4148022,21BC1A9E,LISTING-21BC1A9E-5,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","New baby gift, custom knit embroidered baby blanket, gift for baby, baby keepsakes",STORE_d56c3f86,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484395242,https://www.etsy.com/listing/4484395242,https://drive.google.com/drive/folders/1bzMIXIY0mpkUCnKpqEGJgCwqReb6qhka,https://drive.google.com/drive/folders/16DSsHPnNZdQfNnguRIUWaUhopUKhe_XL,"Our custom baby blanket is a soft and cozy personalized baby essential, perfect for new baby gifts and thoughtful baby shower gifts. This baby name blanket makes a meaningful custom baby gift and monogram baby gift, ideal as newborn gifts and timeless baby keepsakes. A lovely gift for baby, suitable for both baby boy gifts and baby girl gifts, and a beautiful everyday baby blanket.",Primary color: Blue,"custom baby blanket,personalized baby , new baby gifts, baby shower gifts, custom baby gift, newborn gifts, monogram baby gift, baby keepsakes, gift for baby, baby name blanket, baby boy gifts, baby girl gifts, baby blanket",listing_plan_Images/e4148022.thumbnails.085509.jpg,
4b17035b,21BC1A9E,LISTING-21BC1A9E-6,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Personalized baby gifts, custom baby blanket, embroidered newborn gifts, baby shower gifts",STORE_d56c3f86,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484390861,https://www.etsy.com/listing/4484390861,https://drive.google.com/drive/folders/1SixUDeJtUicmtCUA4qccL17oRC6oFfWJ,https://drive.google.com/drive/folders/16DSsHPnNZdQfNnguRIUWaUhopUKhe_XL,"Our custom baby blanket is a soft and cozy personalized baby essential, perfect for new baby gifts and thoughtful baby shower gifts. This baby name blanket makes a meaningful custom baby gift and monogram baby gift, ideal as newborn gifts and timeless baby keepsakes. A lovely gift for baby, suitable for both baby boy gifts and baby girl gifts, and a beautiful everyday baby blanket.",Primary color: Pink,"custom baby blanket,personalized baby , new baby gifts, baby shower gifts, custom baby gift, newborn gifts, monogram baby gift, baby keepsakes, gift for baby, baby name blanket, baby boy gifts, baby girl gifts, baby blanket",listing_plan_Images/4b17035b.thumbnails.085528.jpg,
8fd61ddc,21BC1A9E,LISTING-21BC1A9E-7,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Personalized baby blanket, applique embroidered baby blanket with name, custom baby gifts",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484363873,https://www.etsy.com/listing/4484363873,https://drive.google.com/drive/folders/1wTfylcwNU2Xks9CwrkppgLR3IaBOtyCN,https://drive.google.com/drive/folders/1jDru8SinifVRaHHGOIWoNrStVCnog_nL,"This baby blanket is a perfect baby shower gift, designed as a customizable blanket to celebrate every baby milestone. It makes a thoughtful custom baby gift with options like a baby name blanket or monogrammed blanket, creating a meaningful baby keepsake and monogram baby gift. A cozy gift for baby, ideal as a baby boy blanket, baby girl blanket, and even a special newborn boy gift.",Primary color: White,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/8fd61ddc.thumbnails.085843.jpg,
cba1c2b6,21BC1A9E,LISTING-21BC1A9E-8,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Custom baby boy gift, knitt baby blanket with name, embroidered blanket, custom baby shower gifts",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484370124,https://www.etsy.com/listing/4484370124,https://drive.google.com/drive/folders/1Yaq-pRd77N_vRgFCgnVdW7YAqaCFI1yP,https://drive.google.com/drive/folders/1jDru8SinifVRaHHGOIWoNrStVCnog_nL,"This baby blanket is a perfect baby shower gift, designed as a customizable blanket to celebrate every baby milestone. It makes a thoughtful custom baby gift with options like a baby name blanket or monogrammed blanket, creating a meaningful baby keepsake and monogram baby gift. A cozy gift for baby, ideal as a baby boy blanket, baby girl blanket, and even a special newborn boy gift.",Primary color: Beige,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/cba1c2b6.thumbnails.085855.jpg,
3d5e6e67,21BC1A9E,LISTING-21BC1A9E-9,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Embroidered baby shower gift, custom baby blanket, personalized newborn gift, gift for baby",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484370958,https://www.etsy.com/listing/4484370958,https://drive.google.com/drive/folders/1p5uFG34DxR7pErIgds6IJRZZs-d5WPyA,https://drive.google.com/drive/folders/1jDru8SinifVRaHHGOIWoNrStVCnog_nL,"This baby blanket is a perfect baby shower gift, designed as a customizable blanket to celebrate every baby milestone. It makes a thoughtful custom baby gift with options like a baby name blanket or monogrammed blanket, creating a meaningful baby keepsake and monogram baby gift. A cozy gift for baby, ideal as a baby boy blanket, baby girl blanket, and even a special newborn boy gift.",Primary color: Green,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/3d5e6e67.thumbnails.085907.jpg,
605fe440,21BC1A9E,LISTING-21BC1A9E-10,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Newborn baby girl, baby girl embroidered cotton knit baby blankets, baby girl gifts, home coming outfit",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484366649,https://www.etsy.com/listing/4484366649,https://drive.google.com/drive/folders/1Mp7aUAw1yPc5yx35sx7dbQiCezspII1P,https://drive.google.com/drive/folders/1jDru8SinifVRaHHGOIWoNrStVCnog_nL,"This baby blanket is a perfect baby shower gift, designed as a customizable blanket to celebrate every baby milestone. It makes a thoughtful custom baby gift with options like a baby name blanket or monogrammed blanket, creating a meaningful baby keepsake and monogram baby gift. A cozy gift for baby, ideal as a baby boy blanket, baby girl blanket, and even a special newborn boy gift.",Primary color: Green,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/605fe440.thumbnails.085923.jpg,
71535de9,21BC1A9E,LISTING-21BC1A9E-11,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Baby name blanket, embroiderd knitt cotton baby blanket, born baby gifts, monogramed baby gift",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484367333,https://www.etsy.com/listing/4484367333,https://drive.google.com/drive/folders/1IppZi0rJc5sn93wP7cvov13Kdnak03py,https://drive.google.com/drive/folders/1jDru8SinifVRaHHGOIWoNrStVCnog_nL,"This baby blanket is a perfect baby shower gift, designed as a customizable blanket to celebrate every baby milestone. It makes a thoughtful custom baby gift with options like a baby name blanket or monogrammed blanket, creating a meaningful baby keepsake and monogram baby gift. A cozy gift for baby, ideal as a baby boy blanket, baby girl blanket, and even a special newborn boy gift.",Primary color: Blue,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/71535de9.thumbnails.085933.jpg,
081721c8,21BC1A9E,LISTING-21BC1A9E-12,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Emboirdered baby blanket with name, baby shower gift, baby milestone, baby keepsake, custom baby gifts",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484373672,https://www.etsy.com/listing/4484373672,https://drive.google.com/drive/folders/1ZSmTK221-u-4En_F0DW89fYx4yqparA2,https://drive.google.com/drive/folders/1jDru8SinifVRaHHGOIWoNrStVCnog_nL,"This baby blanket is a perfect baby shower gift, designed as a customizable blanket to celebrate every baby milestone. It makes a thoughtful custom baby gift with options like a baby name blanket or monogrammed blanket, creating a meaningful baby keepsake and monogram baby gift. A cozy gift for baby, ideal as a baby boy blanket, baby girl blanket, and even a special newborn boy gift.",Primary color: Pink,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/081721c8.thumbnails.085944.jpg,
6e07c077,21BC1A9E,LISTING-21BC1A9E-13,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Baby shower gifts, cotton knit embroidered baby name blanket, applique initial blanket, new baby gifts",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484433775,https://www.etsy.com/listing/4484433775,https://drive.google.com/drive/folders/1Hnk6VEbaJtcDY6mQrLiUiijlo_UlX0xD,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: White,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/6e07c077.thumbnails.090507.jpg,
c6a3d05b,21BC1A9E,LISTING-21BC1A9E-14,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Personalized baby blanket, embroidered cotton baby blanket with name, monogramed blanket, baby shower gifts, custom baby gifts",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484436101,https://www.etsy.com/listing/4484436101,https://drive.google.com/drive/folders/114pK2i1VZg9c0CiRH3D2Cp7ZlOtkaEGo,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: Beige,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/c6a3d05b.thumbnails.090528.jpg,
4ef98699,21BC1A9E,LISTING-21BC1A9E-15,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Custom baby gift, baby name blanket, embroidered cotton knit blankets, baby hospital outfit",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484442130,https://www.etsy.com/listing/4484442130,https://drive.google.com/drive/folders/1kdLVq51ItMy5R1D0XNVg02Qo6Toww64M,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: Green,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/4ef98699.thumbnails.090539.jpg,
9e3cf2a5,21BC1A9E,LISTING-21BC1A9E-16,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Newborn gifts, baby hospital outfit, applique custom baby name blanket, cotton knit blanket with name, gift for baby",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484436979,https://www.etsy.com/listing/4484436979,https://drive.google.com/drive/folders/1jeG248JshRT7zcOQdkKDbuMc1E8u5SoI,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: Green,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/9e3cf2a5.thumbnails.090550.jpg,
7d0bafbf,21BC1A9E,LISTING-21BC1A9E-17,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Customizable blanket, knit cotton baby name blanket, applique embroidered baby gifts, born baby gifts, baby shower gifts",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484443606,https://www.etsy.com/listing/4484443606,https://drive.google.com/drive/folders/17gufM0g9-QsnQVrLNGXcWGj0CUjU45-S,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: Blue,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/7d0bafbf.thumbnails.090604.jpg,
84bc6eb1,21BC1A9E,LISTING-21BC1A9E-18,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Applique embroidered blanket, monogramed baby blanket, baby boy gifts, baby girl gifts, baby boy blanket, baby girl blanket",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484438537,https://www.etsy.com/listing/4484438537,https://drive.google.com/drive/folders/1nfPNsJfc3M9dpxtlLm3O3v9PX4NknR3e,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: Pink,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/84bc6eb1.thumbnails.090631.jpg,
b23364b2,21BC1A9E,LISTING-21BC1A9E-19,"bafc9ae9 , af96c207 , 39aabc97 , 5b734b87 , 48cefe5e , 1bdd6f30","Custom name monogram baby gift, embroidered cotton knit baby blanket with name, baby girl blanket, baby boy blanket",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $54.3 (Giảm 30% còn $38.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Applique letter (e.g., N)
2. Enter the Name (e.g., Natalie)
3. Applique Fabric
-----
*If you’d like one of the samples, just leave the sample name in #3
Ex1: B, Brooks, APP-02
Ex2: 1, Brooks, Sample 01",Closed,4484444626,https://www.etsy.com/listing/4484444626,https://drive.google.com/drive/folders/1LC0dwoQbGS7VdQX8lE076o4NPQg7iIzG,https://drive.google.com/drive/folders/1AfX_9tj0zjWm9VBv4UeS1vGtHfCjPERa,"A custom baby blanket makes a perfect baby shower gift, combining softness and style in a beautiful embroidered blanket. This customizable blanket is a thoughtful custom baby gift and monogram baby gift, with monogrammed blanket options that pair perfectly with a baby hospital outfit and work wonderfully as newborn gifts. A cozy choice for both baby boy gifts and baby girl gifts, ideal as a baby boy gift or baby girl gift for any special moment.",Primary color: White,"baby shower gift ,custom baby blanket ,custom baby gift ,newborn gifts ,customizable blanket ,embroidered blanket ,monogram baby gift ,monogrammed blanket ,baby hospital outfit ,baby boy gifts ,baby girl gifts, neutral baby gift, newborn blanket
",listing_plan_Images/b23364b2.thumbnails.090851.jpg,
